tweet_ID	Annotation
294577697215115265	1			
294567815418097664	0			
294556004258021376	0			
294548102193504256	1			
294539302547906560	1			
294523305485008896	0			
294499016283131904	0			
294485284115075072	1			
294354056925827072	0			
294343504052776961	0			
293558414234234880	0			
293547475476828160	1			
293541494390923264	0			
293527191839461376	0			
293502940352757760	0			
293440294240784385	1			
293436414530555904	0			
293185888735854594	0			
293151944212619265	1			
293144889431035904	1			
293108436734988288	1			
293106767381016578	0			
293087200940290049	0			
293064929211199488	1			
293060198015303680	1			
292840793968898050	0			
292829066690691072	0			
292822712345296897	0			
292819201721245696	0			
292756811436675072	0			
292726549529124864	1			
292704529416343552	0			
292688612053626882	0			
292677107090341888	0			
292661839794413570	0			
292633452749144064	1			
292612942615162880	1			
292529413030023168	1			
292481908368093184	0			
292481308595204096	1			
292453873635975169	0			
292420394680467456	0			
292419824259325952	0			
292413100794204160	0			
292390585778716672	0			
292387796574937088	1			
292359740871303168	0			
292348521095499779	1			
292329860632809473	1			
292297010877431808	0			
292296494952890368	0			
292285895971831809	1			
291812967224332288	1			
291809968280174592	0			
291787251921330176	0			
291774941660061698	1			
291755777864105985	0			
291726723937099777	1			
291696084529590272	1			
291677315015008256	1			
291672051192840193	0			
291613683245797376	1			
291610776593104899	0			
291598051058012160	0			
291597023461900288	0			
291596423680634881	0			
291595878416916480	1			
291590396457385985	1			
291564517601726464	1			
291540442309357569	0			
291449212015632384	1			
291433202340483072	1			
291422246835204096	0			
291412708987895809	1			
291410049761423362	1			
291352063517020160	0			
291342915731587072	1			
291342525699084288	1			
291308589560262658	1			
291305016021614592	0			
291290969276555264	0			
291288352030859265	0			
291282144494489600	0			
291275429380235264	0			
291275425185931264	1			
291266386485977088	0			
291158592873189376	1			
291059011711823872	0			
291055584936071170	1			
291050623095414784	0			
291030763045015553	0			
291029106303320065	0			
291023053943631874	0			
291009003029413888	1			
291007019094261761	1			
290997082821640192	0			
290992792036061185	1			
290976677520080898	1			
290676315022061568	1			
290667737645215744	0			
290636854993223681	0			
290632933344153601	0			
290625194828107778	0			
290569871958351872	0			
290569041502941184	0			
290566470398783489	0			
290565270811066369	0			
290564889137782788	0			
290559415550087168	0			
290558790607196162	1			
290558157279883264	0			
290558081790779392	0			
290552964727324672	0			
290552159437742080	1			
290551475749404672	0			
290543410115387394	0			
290540226630283264	0			
290537999446466563	0			
290537911357685760	0			
290537902977470464	0			
290537772945649664	0			
290534513971445760	0			
290531334705778688	0			
290506185642229760	1			
290330477884235777	1			
290266820903067650	0			
290181433266405376	0			
289988017135968256	1			
289935236043767809	0			
289869007979438083	1			
289860950721429504	1			
289769615523991553	0			
289619111317733376	0			
289618050163023874	1			
289599951732867073	0			
252915067421618176	0			
243876749123919872	0			
225664342958432256	1			
247124440649973760	1			
304619267838590976	1			
291757795315965952	1			
297359309283684353	0			
303869846381273089	1			
301340685238419456	0			
323548094681731072	1			
249155171647627265	0			
268920078467227648	0			
267635086327951360	0			
267138422047662080	0			
296880361722486784	0			
207413265310035968	0			
212791017353654272	0			
245708372349968385	0			
206556620669460480	1			
278277507810222080	0			
231372459352403968	0			
262068376732573696	0			
296139609904148480	0			
272846026719780864	0			
267854746247888896	1			
296007862608596993	1			
296003701854842880	1			
207266703753744384	0			
202947422077460480	0			
200175721149251584	1			
210696436482977792	0			
294900985774608384	0			
274873192563224578	1			
238068430815772674	0			
234343834333630464	1			
233073916514549760	0			
294646823535140864	1			
294553454154752000	0			
293278683525955584	0			
296264440758808577	1			
293243950465163265	0			
293208546345111553	0			
293157862388137984	0			
293150975349379072	0			
293048063910629378	0			
292281047331254272	1			
291820806374322176	1			
291736446325374976	1			
291647053120016385	0			
291619148419706880	1			
291579801658064897	0			
291424838902480897	1			
291411006100475904	0			
291355632878116864	0			
290966598590812160	0			
290666986868965376	0			
290543053586984960	0			
290430860166066177	1			
290343232771072000	0			
290298286605234176	0			
290220415131987968	0			
289575784157437952	0			
289042499396333568	0			
288929056064413696	0			
288714391577325568	0			
288686562370265088	1			
288499836129525762	0			
288374413856997376	0			
288176220405899264	0			
288099271738261505	1			
287938428572688384	0			
286382287241740288	1			
296278906909097984	1			
294510689010192384	0			
290710267887763456	0			
281982072288051201	0			
297851909308563456	0			
275589269291147264	0			
325042202222948357	1			
324009413599965185	1			
251204252746276864	1			
320359689642713088	1			
320262100771553280	0			
245750139195637760	0			
263847143297671168	0			
260779802661904385	0			
274398166659502080	1			
267720159425339393	0			
267294538211663874	1			
267987324011433985	0			
207500519437107200	1			
207413265310035968	0			
215100682158604288	0			
200125813117566977	0			
211967943901323264	0			
214758972211736576	0			
209520177468022784	0			
276308772798992384	1			
225706365694382080	0			
237148368273539072	0			
225669250289922049	0			
233537471026167808	0			
225664808551321600	1			
281772424175972352	1			
296278906909097984	1			
297851909308563456	0			
297289235038367744	0			
296544678998843392	1			
290335351652876288	0			
290148055024549889	1			
286517448700747776	1			
292358771978690560	1			
301341238894931968	0			
301327951356637185	1			
298020918792445953	0			
324165773033607171	1			
323967441174687744	0			
251077878383517696	1			
248196563472617473	1			
244918077358235648	1			
244152478478766081	0			
303889077277691905	1			
267408841392656387	0			
267133229478313984	0			
301176566342381570	0			
323560715346649090	1			
201810002321743872	1			
201382187508043776	0			
200823871128092672	1			
200257967247982593	0			
217384434557652994	0			
215893363654791168	1			
213367188889935872	1			
248283687584665600	1			
248101793198923776	1			
212306134860705792	0			
246624739655811073	1			
242430343414681602	1			
256099429126377473	1			
229898182476300288	0			
229734927564955648	1			
265579466342936576	0			
226214518211096577	1			
264567204635365377	1			
224153810535317505	0			
219104011092111361	0			
281356944814526466	1			
275389599449235456	1			
240869139550466048	0			
240237888414035968	1			
238444177527042048	1			
237731485610823680	0			
234734751842459648	0			
218855506985496576	1			
231116023808552960	1			
231105227691016193	1			
210430920249966592	1			
281209506627731456	0			
236720649941442560	0			
233679125250969601	1			
295359926522482689	1			
294817737249796097	0			
302063254769901569	1			
291316336443928577	1			
323539181798305792	0			
290958474253312001	1			
290699127841488896	1			
200257967247982593	0			
209915553522003968	1			
208935848018853888	0			
208680314208399361	0			
286305846034563072	0			
237906568413343744	0			
236786227892862976	1			
236508053271351296	1			
237731485610823680	1			
302633499763027968	1			
302411335889743872	1			
302404423676747777	0			
301725420364103680	1			
301609464635727872	1			
301009259737530369	1			
299272394273591296	1			
297823740371300352	1			
320602279780683776	0			
320241741594775552	0			
319585928630915073	1			
249302702096543745	0			
246986158645575680	1			
246225215456153601	0			
245399235330207745	1			
244808815755800576	1			
261210524111474689	1			
254379076620525568	0			
254346369442131968	0			
253329166865399809	0			
253054066651975680	1			
271793105437601792	0			
271464515269451777	0			
266012716970430464	0			
265972111900827648	1			
208290290103095297	1			
203137692479918082	1			
202838626017624064	1			
202430339912704000	0			
216156539457781761	1			
215691189846937601	1			
214966225355292672	0			
214481032446095360	0			
212687036350599168	1			
210980252430766080	0			
210430920249966592	1			
209076688557047808	0			
225559674106290179	1			
223237229269626880	1			
284064061849755648	1			
282295198053171200	1			
281841261122555904	1			
280752461713661952	1			
238065020863401985	1			
234501439517491200	0			
260774698164563968	0			
293219594146021377	0			
291759082967298048	1			
291152523723677696	0			
301341238894931968	0			
300976279937744896	1			
290591481012568064	0			
290485658718457857	0			
289725906686201858	0			
250331527127379968	0			
249778789167554560	1			
245251511951695872	1			
209119504012279809	1			
303317821461524480	0			
219730531057799168	0			
300473793929953280	0			
297832229642596352	1			
319456572080283649	0			
247934482408148992	0			
263499649401380864	0			
262294286110953472	0			
258982463676772352	1			
257904565289099264	1			
255890850591162368	0			
272417641497505792	0			
272201899057491968	0			
272071825331200000	1			
271308352934522880	0			
269344131002806272	0			
266659977761021953	1			
265649079223197696	1			
265579466342936576	0			
205810449814519808	0			
205300409844244480	0			
204701740078084097	0			
202638704538427393	1			
216038977323544576	1			
215571887055572993	0			
215552605844291584	0			
215100682158604288	0			
210483374194823169	0			
209336987046526977	0			
226105642484633600	0			
223963309420969984	1			
220001894138003456	0			
219982701007077376	0			
219952745313091585	0			
241377061384617984	0			
241036290987020288	0			
241025180258955264	1			
240594882425651200	1			
239595673358569473	1			
237084023476871168	1			
236010084524752896	0			
233417824297709568	1			
297378015871107073	1			
297266434822766592	0			
297132615562039297	0			
297016689197981696	0			
296820404130050048	0			
296809566044299264	0			
296677239972577280	0			
286126413738811392	1			
296624572093050883	0			
296485379899551744	0			
296461443035959296	1			
296401007305437184	0			
296336284975243264	1			
323987636756807680	0			
296037629579915264	1			
296007011156500480	0			
251285089567244288	1			
295743671767273472	0			
295684523709046785	0			
263662988198809600	0			
295596137128275968	0			
260749935010537472	0			
295545792888963072	1			
260711670375149568	1			
258453528413085696	1			
253128712655089664	1			
270614065603289090	0			
269554194317471746	1			
295144276386529280	0			
294804323865616384	0			
294635427611172864	0			
203090636579155968	0			
293540009640865793	0			
293225449419579392	0			
201153551823679489	0			
293115764163112961	0			
293096587801030657	0			
293079458276073472	0			
293016698909495296	0			
293009295962947584	0			
292932984775000064	0			
292797563290132480	1			
292745260340244480	0			
292718068654813184	0			
229734927564955648	1			
292403332251803648	0			
292247274812239873	0			
291738715452211202	0			
282361942021124096	1			
282284229952417792	1			
280690272780832768	1			
275294963380678656	1			
291646147150372868	0			
291636412154011648	0			
235644471222616064	1			
233646875226554368	0			
291439623819911168	0			
233330985402523648	1			
291253719675310080	0			
291154788622680064	0			
291123960484077569	0			
291050740552716288	0			
290663627227291648	1			
290655549018755072	0			
290588247208390656	0			
290543053586984960	0			
290490385732603906	0			
290338010841640960	0			
290284172763869186	0			
290249330693136384	1			
290080631579361280	1			
289895008436363265	0			
289841669501755392	0			
289756801937862656	1			
289736195313917952	1			
289734219817705473	0			
289664518886412288	0			
289652695114059776	0			
289627244098363393	0			
289175622394187777	0			
289148011311943680	0			
289033414529675265	0			
288861234151972865	0			
288756133290704896	0			
288701238223200257	0			
288530500715442176	0			
288515627688263680	0			
288316972897288192	0			
288300816434094081	0			
287914298708217856	0			
286565322490777602	0			
286546200654667779	0			
286520611214336000	0			
285899640308658178	0			
304822939029762048	1			
304648904778059778	0			
304506579473006592	0			
304124109292466176	0			
304007910269259776	0			
303989249802395648	0			
303963874296745984	0			
303959541572304896	0			
303935059398909952	0			
303877094126010368	0			
303704817308663808	0			
303697523401428993	0			
303689701028667394	0			
303655064453668866	0			
303503708799500288	0			
303482217173245952	0			
303479633511337986	0			
303285395297271808	0			
303275521905676288	0			
302916074230411266	0			
302844104159686656	0			
302543645217804289	0			
302465652105555968	0			
302147442864947201	0			
302138320253775873	0			
301894941553094656	0			
301823151850020866	0			
301757615862595584	1			
301746974921736193	0			
301743615280041984	0			
301547120501092353	0			
301452404740726784	1			
301415327110139904	0			
301222766588354560	0			
301195734311657472	0			
300508212371795968	0			
300413945393602560	0			
300350716248215552	0			
299901258842640384	1			
299269051383963648	0			
299264022413443072	0			
299239804506361857	0			
299186843059105793	0			
299154467197169664	0			
298975487882047489	0			
298921012249100288	0			
298900275631108096	0			
298872257667809280	0			
298869812380172288	0			
298770231227211776	0			
298611300634853376	0			
298267866837422080	0			
298260505854877698	0			
298191278842208257	0			
298115374526898176	0			
298065277776707584	0			
297995211911602178	0			
297992800211980288	1			
325123529798471680	0			
324865567498567680	0			
324645785973166080	0			
324633299517575168	1			
324531281478156289	0			
324322979758632961	1			
324320211522174976	0			
324309507662565377	1			
324296127832797184	0			
324277123420405760	1			
323877846676291586	0			
323857919533776896	0			
323574338446036993	0			
323495863030784001	0			
319691251802861568	1			
265579466342936576	0			
282216013783781376	0			
280741418144759808	0			
297180376089108480	0			
296825999365136384	1			
295985079128293376	0			
295980905825198080	0			
295755688481783808	0			
295732867248566273	0			
295684376920981505	1			
295222391100014594	0			
295182893351858176	1			
293219594146021377	0			
293157283561631745	1			
293016032015179776	1			
292894359446253568	1			
292784481268531200	1			
300379979915620352	0			
291770600538656769	0			
291305846477033472	0			
291079861592788992	0			
290235850183278592	1			
290218536083800064	1			
290214895457300480	1			
289953594512388097	0			
289890843505074176	1			
289726036722200576	0			
245814664401928193	0			
288154418434670593	0			
257056422506950656	1			
288058075263430657	0			
286178687353774080	1			
214918666154819584	1			
304136247574663168	1			
304055284941328384	1			
303699712836526080	0			
303532272005545984	0			
303014095114887168	1			
303004909572333569	1			
302624192619225088	0			
284731799278583808	1			
301450081083727873	1			
300789176218054659	0			
300037670187442176	1			
299669842301165568	0			
299644311576928256	0			
299538954858926080	0			
299260406931783680	1			
299252085449453568	0			
299078214771408897	1			
298634713269145601	0			
297995211911602178	0			
297926135931629568	1			
324647006524014595	1			
323294305714331649	1			
323074108982177793	1			
320304849101152257	0			
320033045644201984	1			
319234404025253889	0			
250659760792297473	1			
249730596614586369	0			
248773867508752385	0			
247870968037511168	1			
246906357817675776	1			
246803526062333952	0			
246077160702480385	1			
245586334851403776	1			
245334680826687489	0			
245245912572649475	0			
245145790350245888	1			
245004949816221697	1			
243541318062718976	1			
243064832545394688	0			
242814222864642049	0			
263880055996960768	1			
262893186618368000	1			
262281124397588482	1			
262004178707173376	0			
259235610919854080	0			
258962310054428672	1			
258752838145040385	1			
256478522909028352	0			
255890850591162368	0			
254386823512616960	0			
254345782243782657	1			
253677302469259264	0			
253467943780904961	1			
253391246758916096	0			
253293011964928001	0			
252974525875097600	1			
274597698076811264	1			
274297427866046464	0			
273396722053570561	0			
273318569603895296	0			
272459223814795264	0			
272008550027497472	1			
271655234475020290	0			
271642026582360064	0			
271004274266357762	0			
270580817338703872	1			
269951965335810049	1			
269527279502245889	1			
269344131002806272	0			
268921651343790081	1			
268480016315195393	0			
268435858691084288	0			
268155729494556673	0			
267833997030199296	0			
266763191193837568	1			
266599302967734272	0			
265967296864976896	1			
265579466342936576	0			
265409517347553282	1			
265257708695998464	1			
265241866830753792	1			
264757110116601856	1			
208062342267809793	1			
207894997914234881	0			
206290647286689793	0			
205577133265924096	1			
205300409844244480	0			
204758824551325696	0			
204612590138163203	1			
202499684340744192	0			
202361331012222977	0			
201384888656592896	1			
200479095149178881	1			
218939317551235072	0			
217060139348406276	1			
216749261747003393	1			
216724632764547073	0			
216495955145531393	0			
215950435574489088	0			
215663272563716097	1			
215571887055572993	0			
215552605844291584	0			
213867296756727808	0			
213103409140740098	1			
213045204750565376	0			
212935850860888064	1			
212931316822458370	0			
211652578411425792	1			
211314383257747456	0			
210471894409953280	0			
209970033361829891	1			
209954753499766784	0			
229973348602482688	0			
228759521219211264	0			
228309233320460288	0			
225653207098068992	0			
225492040979456000	1			
224198995763933184	0			
224173439882235904	1			
223620118893174784	1			
223464921243983872	0			
223223421616660481	1			
220001894138003456	0			
219843492078301184	0			
285419396699131904	0			
285031541002887169	0			
284940172263567361	1			
284175550682128384	0			
282320313520365568	0			
282221374095908864	0			
281881933267484672	1			
281734524440817665	1			
281353882972614656	1			
280741418144759808	0			
276020309537193984	0			
275933973979484160	1			
275840331960971264	0			
275426731660288000	1			
275415302148341760	0			
241941652455976961	0			
241409554645123072	0			
241184773534523392	0			
239030696444841984	1			
239008223343046656	0			
238898164814458880	0			
238106582200770560	1			
236281355338665984	1			
236278398358536192	0			
233789976490409984	0			
232675411492999169	0			
231587178373869569	0			
230817225806856192	1			
